id,object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,material_zh,type_zh,description_zh
2051,57,茶叶罐,Tea Caddy,19th century,27.0,Containers,Enamels on copper,Enamels on copper,4 3/16 x 2 15/16 x 2 15/16 inches (10.7 x 7.4 x 7.4 cm),3,,https://www.philamuseum.org/collection/object/38284,"https://iiif.micr.io/YHrJu/full/^300,/0/default.jpg",,"Purchased with the Joseph E. Temple Fund, 1899",38284,2026-06-01,,2026-06-01,2026-06-01,铜上的珐琅,容器,铜上的珐琅
137,58,盘子,Plate,18th century,27.0,Containers,Porcelain with underglaze blue and overglaze enamels and gilt decoration (Chinese Imari),Porcelain with underglaze blue and overglaze enamels and gilt decoration (Chinese Imari),1 5/8 x 9 3/4 inches (4.1 x 24.8 cm),3,,https://www.philamuseum.org/collection/object/38335,"https://iiif.micr.io/EDVyT/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38335,2026-06-01,,2026-06-01,2026-06-01,釉下蓝釉上彩镀金装饰瓷器（中国伊玛里）,容器,釉下蓝釉上彩镀金装饰瓷器（中国伊玛里）
717,59,花瓶,Vase,19th century,27.0,Containers,"Glazed porcelain, monochrome","Glazed porcelain, monochrome",4 7/8 x 3 1/8 inches (12.4 x 7.9 cm),3,,https://www.philamuseum.org/collection/object/38350,"https://iiif.micr.io/mKViv/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38350,2026-06-01,,2026-06-01,2026-06-01,单色釉面瓷器,容器,单色釉面瓷器
4449,60,瓶花瓶（罗宾蛋蓝色瓶釉）,Bottle Vase (Robin’s-Egg-Blue-Mottled Glaze),1700-1900,27.0,Containers,Glazed porcelain (Jingdezhen ware),Glazed porcelain (Jingdezhen ware),14 x 7 1/2 inches (35.6 x 19.1 cm),3,,https://www.philamuseum.org/collection/object/38351,"https://iiif.micr.io/TntHU/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38351,2026-06-01,,2026-06-01,2026-06-01,釉瓷（景德镇瓷器）,容器,釉瓷（景德镇瓷器）
3377,61,花瓶,Vase,1662-1722,27.0,Containers,"Glazed porcelain, monochrome","Glazed porcelain, monochrome",5 5/8 x 3 3/4 inches (14.3 x 9.5 cm),3,,https://www.philamuseum.org/collection/object/38352,"https://iiif.micr.io/Smcqn/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38352,2026-06-01,,2026-06-01,2026-06-01,单色釉面瓷器,容器,单色釉面瓷器
100,62,潘趣碗,Punch Bowl,c. 1780,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,6 9/16 × 15 1/4 inches (16.7 × 38.7 cm),3,,https://www.philamuseum.org/collection/object/38353,"https://iiif.micr.io/BDwbS/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38353,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
3378,63,杯子,Cup,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration (Famille rose),Porcelain with overglaze enamel decoration (Famille rose),1 3/8 × 2 11/16 inches (3.5 × 6.8 cm),3,,https://www.philamuseum.org/collection/object/38354,"https://iiif.micr.io/BBcuH/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38354,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰瓷器（粉彩玫瑰）,容器,釉上搪瓷装饰瓷器（粉彩玫瑰）
3602,64,杯子,Cup,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,1 1/2 × 2 11/16 inches (3.8 × 6.8 cm),3,,https://www.philamuseum.org/collection/object/38357,"https://iiif.micr.io/JzPRB/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38357,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
4061,65,板材（P'An）,Plate (P'An),c. 1750,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,1 1/2 x 4 3/4 inches (3.8 x 12.1 cm),3,,https://www.philamuseum.org/collection/object/38361,"https://iiif.micr.io/VAloF/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38361,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
718,66,盘子,Plate,19th century,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,1 1/4 x 8 1/8 inches (3.2 x 20.6 cm),3,,https://www.philamuseum.org/collection/object/38362,"https://iiif.micr.io/wVPuw/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38362,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
719,67,盘子,Plate,18th century,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,13/16 x 8 1/8 inches (2.1 x 20.6 cm),3,,https://www.philamuseum.org/collection/object/38364,"https://iiif.micr.io/HVNOT/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38364,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
3715,68,盘子,Plate,1723-1735,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,1 5/16 x 8 3/16 inches (3.4 x 20.8 cm),3,,https://www.philamuseum.org/collection/object/38365,"https://iiif.micr.io/UrhJL/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38365,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
1074,69,水壶,Ewer,Late 18th - early 19th century,27.0,Containers,Glazed porcelain with overglaze enamel decoration,Glazed porcelain with overglaze enamel decoration,3 3/8 x 6 5/8 inches (8.6 x 16.8 cm),3,,https://www.philamuseum.org/collection/object/38370,"https://iiif.micr.io/WsxLW/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38370,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰的釉面瓷器,容器,釉上瓷釉装饰的釉面瓷器
1075,70,水壶,Ewer,Late 18th - early 19th century,27.0,Containers,Glazed porcelain with overglaze enamel decoration; silver gilt mounts,Glazed porcelain with overglaze enamel decoration; silver gilt mounts,11 7/16 x 6 3/4 inches (29.1 x 17.1 cm),3,,https://www.philamuseum.org/collection/object/38371,"https://iiif.micr.io/XssHF/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38371,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰的釉面瓷器；镀银底座,容器,釉上瓷釉装饰的釉面瓷器；镀银底座
3838,71,茶壶,Teapot,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration and gilding (Famille rose),Porcelain with overglaze enamel decoration and gilding (Famille rose),4 3/8 x 6 inches (11.1 x 15.2 cm),3,,https://www.philamuseum.org/collection/object/38373,"https://iiif.micr.io/AloCS/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38373,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰和镀金瓷器（粉彩玫瑰）,容器,釉上搪瓷装饰和镀金瓷器（粉彩玫瑰）
3839,72,花瓶,Vase,1821-1850,27.0,Containers,"Porcelain with underglaze blue design, blue-and-white","Porcelain with underglaze blue design, blue-and-white",24 5/16 x 7 5/8 inches (61.7 x 19.4 cm),3,,https://www.philamuseum.org/collection/object/38376,"https://iiif.micr.io/mqsXQ/full/^300,/0/default.jpg",,"The Bloomfield Moore Collection, 1899",38376,2026-06-01,,2026-06-01,2026-06-01,青花釉下青花瓷,容器,青花釉下青花瓷
3151,73,香炉和盖子,Incense Burner and Cover,18th century,27.0,Containers,"Bronze; teakwood stand, crystal knob on wood cover","Bronze; teakwood stand, crystal knob on wood cover",7 1/16 × 8 1/4 inches (18 × 21 cm),3,,https://www.philamuseum.org/collection/object/38586,"https://iiif.micr.io/XLZZW/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38586,2026-06-01,,2026-06-01,2026-06-01,青铜；柚木架，木盖上的水晶旋钮,容器,青铜；柚木架，木盖上的水晶旋钮
1802,74,储存罐,Storage Jar,Late 16th - 17th century,26.0,Containers,Glazed stoneware,Glazed stoneware,10 1/2 × 9 1/2 inches (26.6 × 24.1 cm),3,,https://www.philamuseum.org/collection/object/38591,"https://iiif.micr.io/QvsLd/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38591,2026-06-01,,2026-06-01,2026-06-01,粗釉陶,容器,粗釉陶
1076,75,花瓶,Vase,19th century,27.0,Containers,Porcelain with powder pink glaze,Porcelain with powder pink glaze,9 x 4 7/8 inches (22.9 x 12.4 cm),3,,https://www.philamuseum.org/collection/object/38592,"https://iiif.micr.io/eNzwl/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38592,2026-06-01,,2026-06-01,2026-06-01,粉粉色釉瓷器,容器,粉粉色釉瓷器
2901,76,罐子和盖子,Jar and Lid,19th century,27.0,Containers,Porcelain with red flambé glaze,Porcelain with red flambé glaze,13 3/4 x 9 1/16 inches (35 x 23 cm),3,,https://www.philamuseum.org/collection/object/38593,"https://iiif.micr.io/eANIx/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38593,2026-06-01,,2026-06-01,2026-06-01,红釉瓷器,容器,红釉瓷器
833,77,花瓶,Vase,19th century,27.0,Containers,Porcelain with flambé glaze,Porcelain with flambé glaze,15 9/16 x 4 inches (39.5 x 10.2 cm),3,,https://www.philamuseum.org/collection/object/38594,"https://iiif.micr.io/lfzcw/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38594,2026-06-01,,2026-06-01,2026-06-01,华丽釉瓷器,容器,华丽釉瓷器
1077,78,花瓶,Vase,19th century,27.0,Containers,Porcelain with underglaze painted blue decoration,Porcelain with underglaze painted blue decoration,8 x 4 7/16 inches (20.3 x 11.3 cm),3,,https://www.philamuseum.org/collection/object/38596,"https://iiif.micr.io/KVaCj/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38596,2026-06-01,,2026-06-01,2026-06-01,釉下涂蓝色装饰的瓷器,容器,釉下涂蓝色装饰的瓷器
4227,79,花瓶,Bottle Vase,1662-1722,27.0,Containers,Porcelain with overglaze enamel design and gilding,Porcelain with overglaze enamel design and gilding,8 7/16 x 4 3/4 inches (21.5 x 12 cm),3,,https://www.philamuseum.org/collection/object/38597,"https://iiif.micr.io/ErMJf/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38597,2026-06-01,,2026-06-01,2026-06-01,带有釉上珐琅设计和镀金的瓷器,容器,带有釉上珐琅设计和镀金的瓷器
720,80,花瓶,Vase,19th century,27.0,Containers,"Glazed porcelain, monochrome with turquoise glaze","Glazed porcelain, monochrome with turquoise glaze",10 9/16 x 4 7/8 inches (26.8 x 12.4 cm),3,,https://www.philamuseum.org/collection/object/38598,"https://iiif.micr.io/cGDoS/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38598,2026-06-01,,2026-06-01,2026-06-01,釉瓷，单色，绿松石釉,容器,釉瓷，单色，绿松石釉
4583,81,花瓶和盖子,Vase and Cover,1723-1735,27.0,Containers,Glazed porcelain; wooden cover,Glazed porcelain; wooden cover,19 11/16 x 7 1/16 inches (50 x 18 cm),3,,https://www.philamuseum.org/collection/object/38599,"https://iiif.micr.io/vJGMp/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38599,2026-06-01,,2026-06-01,2026-06-01,釉面瓷器；木盖,容器,釉面瓷器；木盖
4062,82,花瓶,Bottle Vase,Early 18th century,27.0,Containers,Porcelain with underglaze copper red decoration,Porcelain with underglaze copper red decoration,16 13/16 x 8 11/16 inches (42.7 x 22 cm),3,,https://www.philamuseum.org/collection/object/38600,"https://iiif.micr.io/mNRZi/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38600,2026-06-01,,2026-06-01,2026-06-01,釉下铜红色装饰瓷器,容器,釉下铜红色装饰瓷器
3604,83,花瓶,Vase,c. 1750,27.0,Containers,"Glazed porcelain, monochrome","Glazed porcelain, monochrome",6 1/2 x 11 inches (16.5 x 28 cm),3,,https://www.philamuseum.org/collection/object/38601,"https://iiif.micr.io/xZuAI/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38601,2026-06-01,,2026-06-01,2026-06-01,单色釉面瓷器,容器,单色釉面瓷器
835,84,花瓶,Vase,19th century,27.0,Containers,"Porcelain, monochrome with coral red glaze","Porcelain, monochrome with coral red glaze",6 11/16 x 3 15/16 inches (17 x 10 cm),3,,https://www.philamuseum.org/collection/object/38603,"https://iiif.micr.io/Lqzxz/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38603,2026-06-01,,2026-06-01,2026-06-01,瓷器，单色，珊瑚红釉,容器,瓷器，单色，珊瑚红釉
1078,85,花瓶,Vase,19th century,27.0,Containers,"Glazed porcelain, monochrome","Glazed porcelain, monochrome",4 5/16 x 32 11/16 inches (11 x 83 cm),3,,https://www.philamuseum.org/collection/object/38604,"https://iiif.micr.io/rFSOF/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38604,2026-06-01,,2026-06-01,2026-06-01,单色釉面瓷器,容器,单色釉面瓷器
4451,86,碗和盖子,Bowl and Cover,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration (Famille rose),Porcelain with overglaze enamel decoration (Famille rose),"3 1/4 x 5 1/2 inches (8.3 x 13.9 cm)
Cover: 2 7/16 x 5 1/16 inches (6.2 x 12.9 cm)",3,,https://www.philamuseum.org/collection/object/38606,"https://iiif.micr.io/gmvHz/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38606,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰瓷器（粉彩玫瑰）,容器,釉上搪瓷装饰瓷器（粉彩玫瑰）
1803,87,圆柱形花瓶,Cylindrical Vase,19th century,27.0,Containers,"Porcelain, monochrome with turquoise blue glaze","Porcelain, monochrome with turquoise blue glaze",5 11/16 x 1 15/16 inches (14.5 x 5 cm),3,,https://www.philamuseum.org/collection/object/38607,"https://iiif.micr.io/cmXQl/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38607,2026-06-01,,2026-06-01,2026-06-01,瓷器，单色，绿松石蓝釉,容器,瓷器，单色，绿松石蓝釉
1530,88,手持杯子,Handled Cup,18th - 19th century,27.0,Containers,Glazed porcelain with crackled glaze (imitation of Ge ware),Glazed porcelain with crackled glaze (imitation of Ge ware),3 3/8 x 3 15/16 inches (8.6 x 10 cm),3,,https://www.philamuseum.org/collection/object/38611,"https://iiif.micr.io/oLMki/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38611,2026-06-01,,2026-06-01,2026-06-01,裂纹釉釉瓷（仿葛瓷）,容器,裂纹釉釉瓷（仿葛瓷）
3840,89,碗,Bowl,1662-1722,27.0,Containers,"Porcelain, monochrome with yellow glaze","Porcelain, monochrome with yellow glaze",3 1/16 x 7 5/16 inches (7.7 x 18.5 cm),3,,https://www.philamuseum.org/collection/object/38613,"https://iiif.micr.io/RJcky/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38613,2026-06-01,,2026-06-01,2026-06-01,瓷器，单色，黄釉,容器,瓷器，单色，黄釉
4511,90,利邦杯,Libation Cup,c. 1700,27.0,Containers,"Porcelain, monochrome with turquoise blue glaze","Porcelain, monochrome with turquoise blue glaze",1 7/8 x 4 inches (4.7 x 10.1 cm),3,,https://www.philamuseum.org/collection/object/38616,"https://iiif.micr.io/ShQCc/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38616,2026-06-01,,2026-06-01,2026-06-01,瓷器，单色，绿松石蓝釉,容器,瓷器，单色，绿松石蓝釉
4645,91,酒杯,Wine cup,700-1722,27.0,Containers,Porcelain with white glaze (Dehua ware),Porcelain with white glaze (Dehua ware),2 3/4 x 3 11/16 inches (7 x 9.3 cm),3,,https://www.philamuseum.org/collection/object/38617,"https://iiif.micr.io/qFjUH/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38617,2026-06-01,,2026-06-01,2026-06-01,白釉瓷器（德化瓷）,容器,白釉瓷器（德化瓷）
3379,92,杯子,Cup,1821-1850,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1 15/16 x 3 9/16 inches (5 x 9 cm),3,,https://www.philamuseum.org/collection/object/38622,"https://iiif.micr.io/swStO/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38622,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3718,93,杯子,Cup,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,1 1/2 × 3 1/8 inches (3.8 × 7.9 cm),3,,https://www.philamuseum.org/collection/object/38626,"https://iiif.micr.io/PMuZf/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38626,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉装饰瓷器,容器,釉上瓷釉装饰瓷器
3843,94,杯子,Cup,1796-1820,27.0,Containers,Porcelain with overglaze enamel decoration (Famille rose),Porcelain with overglaze enamel decoration (Famille rose),1 7/16 × 2 3/4 inches (3.7 × 7 cm),3,,https://www.philamuseum.org/collection/object/38628,"https://iiif.micr.io/orNmJ/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38628,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰瓷器（粉彩玫瑰）,容器,釉上搪瓷装饰瓷器（粉彩玫瑰）
1080,95,盘子,Plate,Late 18th century,27.0,Containers,Porcelain with overglaze enamel decoration (Fencai enameled ware),Porcelain with overglaze enamel decoration (Fencai enameled ware),Width: 8 7/8 inches (22.5 cm),3,,https://www.philamuseum.org/collection/object/38629,"https://iiif.micr.io/OTase/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38629,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰瓷器（粉彩搪瓷制品）,容器,釉上搪瓷装饰瓷器（粉彩搪瓷制品）
1208,96,盘子,Plate,18th century,27.0,Containers,Porcelain with overglaze enamel decoration (Fencai enameled ware),Porcelain with overglaze enamel decoration (Fencai enameled ware),Width: 8 3/4 inches (22.2 cm),3,,https://www.philamuseum.org/collection/object/38631,"https://iiif.micr.io/Zorhr/full/^300,/0/default.jpg",,"Bequest of Dr. Francis W. Lewis, 1902",38631,2026-06-01,,2026-06-01,2026-06-01,釉上搪瓷装饰瓷器（粉彩搪瓷制品）,容器,釉上搪瓷装饰瓷器（粉彩搪瓷制品）
3073,97,凤凰形建筑支架,Phoenix-Shaped Architectural Brackets,16th-17th century,26.0,Architecture (including fragments),Wood with traces of pigment and gilding,Wood with traces of pigment and gilding,16 9/16 × 30 5/16 × 8 1/4 inches (42 × 77 × 21 cm),3,,https://www.philamuseum.org/collection/object/38649,"https://iiif.micr.io/naVjE/full/^300,/0/default.jpg",,"Gift of John T. Morris, 1902",38649,2026-06-01,,2026-06-01,2026-06-01,有颜料和镀金痕迹的木材,架构（包括碎片）,有颜料和镀金痕迹的木材
3074,98,凤凰形建筑支架,Phoenix-Shaped Architectural Brackets,16th-17th century,26.0,Architecture (including fragments),Wood with traces of pigment and gilding,Wood with traces of pigment and gilding,15 3/4 × 30 11/16 × 8 1/4 inches (40 × 78 × 21 cm),3,,https://www.philamuseum.org/collection/object/38650,"https://iiif.micr.io/AxjVl/full/^300,/0/default.jpg",,"Gift of John T. Morris, 1902",38650,2026-06-01,,2026-06-01,2026-06-01,有颜料和镀金痕迹的木材,架构（包括碎片）,有颜料和镀金痕迹的木材
