object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
6192,船舶（志）,Vessel (zhi),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13974/preview,2,27,清朝
6193,有盖碗，描绘浅浮雕舞者,Lidded bowl depicting dancers in bas-relief,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13975/preview,2,28,中华民国
6194,有盖容器，开有花朵,Lidded vessel with openwork flowers,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13977/preview,2,28,中华民国
6195,带有浮雕鸟图案的带盖容器，仿照经典造型,"Lidded vessel with relief birds, after a classical form",软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13982/preview,2,28,中华民国
6196,三条腿的杯子，源自一种古老的形式,"Three-legged cup, after an ancient form",软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13991/preview,2,28,中华民国
6197,古代青铜杯形志,Cup in the ancient bronze form zhi,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14000/preview,2,26,明朝
6198,有盖碗，有风格化的龙,Lidded bowl with stylized dragons,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14023/preview,2,27,清朝
6199,古铜制斗笠,Lidded vessel in the ancient bronze form dou,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14056/preview,2,27,清朝
6200,科罗曼德面板,Coromandel panel,木漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/68122/preview,2,27,清朝
6201,四叶盘,Dish with quatrefoil rim,黑漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73887/preview,2,25,元朝
6202,大圆形盘子,Large round platter,剔红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/71649/preview,2,26,明朝
6203,古代青铜制容器，带有动物面具设计,Vessel in the ancient bronze form ding with a design of animal masks,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14135/preview,2,28,中华民国
6204,山上的罗汉,Lohans in the mountain,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14138/preview,2,27,清朝
6205,古代青铜鼎形器皿,Vessel in the ancient bronze form ding,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14146/preview,2,28,中华民国
6206,三脚架容器的开放式底座,Openwork pedestal for tripod vessel,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14147/preview,2,28,中华民国
6207,贾古铜器,Vessel in the ancient bronze form jia,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14159/preview,2,28,中华民国
6208,描绘八仙的花瓶，一对中的一个（与B60J296配对）,"Vase depicting the Eight Immortals, one of a pair (pair with B60J296)",软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14177/preview,2,27,清朝
6209,观音菩萨盖花瓶,Lidded vase with the bodhisattva Avalokiteshvara (Guanyin),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14180/preview,2,28,中华民国
6210,带有龙柄和镂空设计的花瓶,Vase with dragon handles and openwork design,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14186/preview,2,28,中华民国
6211,带景观的带盖盒子,Lidded box with landscape scene,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14485/preview,2,28,中华民国
6212,经典形式的烧瓶,Flask in a classical form,和田软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14577/preview,2,27,清朝
6213,带有象头手柄的船只,Vessel with elephant-headed handles,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14591/preview,2,28,中华民国
6214,带有龙头手柄的古代青铜制容器,Vessel in an ancient bronze form with dragon-headed handles,翡翠,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14592/preview,2,27,清朝
6215,带云卷轴的磁盘,Disk with cloud scrolls,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14610/preview,2,4,东周
6216,带有浮雕云设计的圆盘,Disk with a design of relief clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14613/preview,2,7,汉朝
6217,浮雕中带有小螺旋的圆盘,Disk with small spirals in relief,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14638/preview,2,9,东汉
6218,带有云朵图案的吊坠,Pendant with a design of clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14643/preview,2,4,东周
6219,带龙头和云朵的扣子,Buckle clasp with a dragon head and clouds,玻璃,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14644/preview,2,27,清朝
6220,带有云朵图案的吊坠,Pendant with a design of clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14652/preview,2,4,东周
6221,剑卫（勋）,Sword guard (xun),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14700/preview,2,9,东汉
6222,吊坠（pei）,Pendant (pei),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14707/preview,2,4,东周
6223,云和格子设计的戒指,Ring with a design of clouds and lattices,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14712/preview,2,4,东周
6224,带有云图案的圆柱形珠子,Cylindrical bead with a design of clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14753/preview,2,4,东周
6225,蝉形吊坠,Pendant in the shape of a cicada,米色玉石,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14798/preview,2,27,清朝
6226,带怪物面具的吊坠,Pendant with monster masks,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14800/preview,2,27,清朝
6227,皮带钩（代购）,Belt hook (daigou),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14810/preview,2,4,东周
6228,鲶鱼形状的吊坠,Pendant in the shape of a catfish,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15266/preview,2,26,明朝
6229,拇指环与云,Thumb ring with clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15278/preview,2,28,中华民国
6230,带有野兽面具的古代形式的管子,Tube in an ancient form with beast masks,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15316/preview,2,28,中华民国
6231,云设计的磁盘,Disk with a design of clouds,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15350/preview,2,27,清朝
6232,长笛茶壶,Fluted teapot,玛瑙,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15362/preview,2,27,清朝
6233,带盖花瓶，有四个松散的环柄,Lidded vase with four loose ring handles,水晶石,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/20573/preview,2,28,中华民国
6234,螳螂形状的吊坠,Pendant in the shape of a mantis,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/20658/preview,2,28,中华民国
6235,带有动物面罩设计的容器,Vessel with a design of animal masks,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/20712/preview,2,28,中华民国
6236,带有两个龙头的古代风格吊坠,Pendant in an ancient style with two dragon heads,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/20722/preview,2,27,清朝
6237,古铜制圭器,Vessel in the ancient bronze form gui,青金石,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/20727/preview,2,27,清朝
6238,手持麒麟的年轻仙人,Young Immortal holding a qilin,滑石,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/22395/preview,2,27,清朝
6239,与神仙漂流,Raft with Immortals,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/23387/preview,2,27,清朝
6240,鸟，一对中的一只,"Bird, one of a pair",软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/23401/preview,2,27,清朝
6241,《赤壁》场景的方形屏幕,Square screen with the scene of “The Red Cliff”,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/24388/preview,2,27,清朝
6242,阿弥陀佛,Buddha Amitayus,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/24390/preview,2,27,清朝
6243,花形带盖盒子,Floral-shaped lidded box,镶嵌金的软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/27666/preview,2,27,清朝
6244,古代风格的龙盘,Disk with a dragon in an ancient style,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/29066/preview,2,27,清朝
6245,圆形有盖盒子,Round covered box,雕刻大理石漆（guri）；布朗,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/76440/preview,2,26,明朝
6246,架子上的一堆盒子,Nest of boxes on a stand,雕刻图案的漆器,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/15647/preview,2,27,清朝
6247,龙头式香炉,Incense burner with dragon-headed handles,孔雀石,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13759/preview,2,28,中华民国
6248,带耳朵的杯子,Cup with Ears,漆；深棕色，带红色木芯,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/15732/preview,2,4,东周
6249,带耳朵的杯子，（托盘，古代），一对一（与B60M289配对）,"Cup with Ears, (Trays, Ancient), One of a Pair (Pair with B60M289)",漆；非常薄的棕色漆，带有红色装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73622/preview,2,4,东周
6250,带耳朵的杯子，（托盘，古代），一对一（与B60M288配对）,"Cup with Ears, (Trays, Ancient), One of a Pair (Pair with B60M288)",漆；非常薄的棕色漆，带有红色装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73619/preview,2,4,东周
6251,纺织图案浅矩形托盘,Textile-patterned shallow rectangular tray,雕刻多色漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73443/preview,2,27,清朝
6252,圆形有盖盒子，一对一个（与B60M307配对）,"Round covered box, one of a pair (pair with B60M307)",剔红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/75188/preview,2,27,清朝
6253,有盖盒子，设计为龙在海洋中嬉戏,Lidded box with design of a dragon cavorting in the ocean,雕刻多色漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73448/preview,2,26,明朝
6254,带有雕刻花朵图案的带盖盒子,Lidded box with carved flower designs,剔红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/75514/preview,2,26,明朝
6255,描绘花园中贵族和两名侍从的盘子,Plate depicting nobleman and two attendants in a garden,黑漆镶嵌珍珠母和金属装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/72228/preview,2,27,清朝
6256,描绘春天场景中绅士和服务员的盘子,Plate depicting gentleman and attendant in a spring scene,黑漆镶嵌珍珠母和金属装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/72233/preview,2,27,清朝
6257,描绘猎人追逐猎物的盘子,Plate depicting hunter chasing prey,珍珠母镶嵌漆和金属装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/72234/preview,2,27,清朝
6258,描绘两位先生在水边等待船只的盘子,Plate depicting two gentlemen waiting for boat by the water,珍珠母镶嵌漆和金属装饰,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/72238/preview,2,27,清朝
6259,圆形有盖盒子,Round covered box,金属搪瓷,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/16027/preview,2,27,清朝
6260,莲花卷轴三脚架香炉,Tripod incense burner with lotus scrolls,青铜和铜，带景泰蓝珐琅,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20743/preview,2,27,清朝
6261,托盘,Tray,镶嵌珍珠母漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/77513/preview,2,26,明朝
6262,长方形托盘上放着骑马的官员,Rectangular tray with officials traveling on horses,黑漆镶嵌珍珠母,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73318/preview,2,26,明朝
6263,圆形六角形带盖盒子,Rounded hexagonal lidded box,剔红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73141/preview,2,26,明朝
6264,刷壶（比通）,Brush pot (bitong),象牙,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20894/preview,2,27,清朝
6265,盆地,Basin,木漆和镀金青铜；黑色和红棕色,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/71954/preview,2,9,东汉
6266,圆形盘子,Circular dish,剔红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/75168/preview,2,26,明朝
6267,龙纹女式长袍,Woman’s robe with dragon medallions,刺绣丝绸,纺织品,https://searchcollection.asianart.org/internal/media/dispatcher/72731/preview,2,27,清朝
6268,荔枝果盖盒,Lidded box with design of lychee fruit,铅锡合金上的漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/76459/preview,2,26,明朝
6269,荔枝果设计的盒子,Box with design of lychee fruits,在铅/锡合金基材上雕刻红漆。,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73156/preview,2,26,明朝
6270,带盖圆柱形盒子,Cylindrical box with cover,金属上的雕漆；红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/76474/preview,2,26,明朝
6271,八位长老齐聚深山，其中一位,"Tablet with eight elders gathering in deep mountains, one of a pair",象牙,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22426/preview,2,27,清朝
6272,服务员，一对中的一个,"Attendant, one of a pair",铁,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/23220/preview,2,26,明朝
6273,战神关羽,"Guanyu, the God of War",带漆和镀金的青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/59664/preview,2,26,明朝
6274,服务员，一对中的一个,"Attendant, one of a pair",铁,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/23221/preview,2,26,明朝
